Term,Course/Section,Course Offering Id,Days Met,Start Date,End Date,Start Time,End Time,Room,Instructor
202211 (CS Spring)  ,AERO 201/500 LAB,21047,W,1/18/2022,5/10/2022,4:10 PM,5:00 PM,,Strganac
202211 (CS Spring)  ,AERO 201/500 LEC,21047,TR,1/18/2022,5/10/2022,9:35 AM,10:50 AM,,Strganac
202211 (CS Spring)  ,AERO 211/500 LEC,38651,MWF,1/18/2022,5/10/2022,11:30 AM,12:20 PM,HEB 118,Guzman
202211 (CS Spring)  ,AERO 211/500 REC,38651,W,1/18/2022,5/10/2022,12:40 PM,1:30 PM,HEB 118,Guzman
202211 (CS Spring)  ,AERO 212/200 EXAM,37973,T,3/1/2022,3/1/2022,7:00 PM,9:00 PM,ZACH 442,Dogariu
202211 (CS Spring)  ,AERO 212/200 EXAM,37973,T,4/5/2022,4/5/2022,7:00 PM,9:00 PM,ZACH 442,Dogariu
202211 (CS Spring)  ,AERO 212/200 LAB,37973,F,1/18/2022,5/10/2022,10:20 AM,11:10 AM,HELD 105,Dogariu
202211 (CS Spring)  ,AERO 212/200 LEC,37973,MWF,1/18/2022,5/10/2022,1:50 PM,2:40 PM,HECC 200,Dogariu
202211 (CS Spring)  ,AERO 212/500 EXAM,10049,T,3/1/2022,3/1/2022,7:00 PM,9:00 PM,ZACH 442,Dogariu
202211 (CS Spring)  ,AERO 212/500 EXAM,10049,T,4/5/2022,4/5/2022,7:00 PM,9:00 PM,ZACH 442,Dogariu
202211 (CS Spring)  ,AERO 212/500 LAB,10049,F,1/18/2022,5/10/2022,10:20 AM,11:10 AM,HELD 105,Dogariu
202211 (CS Spring)  ,AERO 212/500 LEC,10049,MWF,1/18/2022,5/10/2022,1:50 PM,2:40 PM,HECC 200,Dogariu
202211 (CS Spring)  ,AERO 212/501 EXAM,37974,T,3/1/2022,3/1/2022,7:00 PM,9:00 PM,ZACH 444,Karpetis
202211 (CS Spring)  ,AERO 212/501 EXAM,37974,T,4/5/2022,4/5/2022,7:00 PM,9:00 PM,ZACH 444,Karpetis
202211 (CS Spring)  ,AERO 212/501 LAB,37974,M,1/18/2022,5/10/2022,8:00 AM,8:50 AM,ZACH 353,Karpetis
202211 (CS Spring)  ,AERO 212/501 LEC,37974,MWF,1/18/2022,5/10/2022,12:40 PM,1:30 PM,HECC 200,Karpetis
202211 (CS Spring)  ,AERO 212/502 EXAM,44965,T,3/1/2022,3/1/2022,7:00 PM,9:00 PM,ZACH 444,Karpetis
202211 (CS Spring)  ,AERO 212/502 EXAM,44965,T,4/5/2022,4/5/2022,7:00 PM,9:00 PM,ZACH 444,Karpetis
202211 (CS Spring)  ,AERO 212/502 LAB,44965,T,1/18/2022,5/10/2022,9:35 AM,10:50 AM,FRAN 112,Karpetis
202211 (CS Spring)  ,AERO 212/502 LEC,44965,MWF,1/18/2022,5/10/2022,12:40 PM,1:30 PM,HECC 200,Karpetis
202211 (CS Spring)  ,AERO 214/500 LAB,14107,,1/18/2022,5/10/2022,,,,Le Graverend
202211 (CS Spring)  ,AERO 214/500 LAB,14107,M,2/7/2022,2/7/2022,7:15 PM,8:55 PM,ZACH 130,Le Graverend
202211 (CS Spring)  ,AERO 214/500 LAB,14107,M,3/7/2022,3/7/2022,7:15 PM,8:55 PM,ZACH 130,Le Graverend
202211 (CS Spring)  ,AERO 214/500 LAB,14107,M,4/11/2022,4/11/2022,7:15 PM,8:55 PM,ZACH 130,Le Graverend
202211 (CS Spring)  ,AERO 214/500 LEC,14107,TR,1/18/2022,5/10/2022,11:10 AM,12:25 PM,ZACH 342,Le Graverend
202211 (CS Spring)  ,AERO 214/501 LAB,21687,,1/18/2022,5/10/2022,,,,Le Graverend
202211 (CS Spring)  ,AERO 214/501 LAB,21687,T,4/12/2022,4/12/2022,7:15 PM,8:55 PM,ZACH 130,Le Graverend
202211 (CS Spring)  ,AERO 214/501 LAB,21687,T,2/8/2022,2/8/2022,7:15 PM,8:55 PM,ZACH 130,Le Graverend
202211 (CS Spring)  ,AERO 214/501 LAB,21687,T,3/8/2022,3/8/2022,7:15 PM,8:55 PM,ZACH 130,Le Graverend
202211 (CS Spring)  ,AERO 214/501 LEC,21687,TR,1/18/2022,5/10/2022,11:10 AM,12:25 PM,ZACH 342,Le Graverend
202211 (CS Spring)  ,AERO 214/502 LAB,34253,,1/18/2022,5/10/2022,,,,Le Graverend
202211 (CS Spring)  ,AERO 214/502 LAB,34253,W,2/9/2022,2/9/2022,7:15 PM,8:55 PM,ZACH 130,Le Graverend
202211 (CS Spring)  ,AERO 214/502 LAB,34253,W,4/13/2022,4/13/2022,7:15 PM,8:55 PM,ZACH 130,Le Graverend
202211 (CS Spring)  ,AERO 214/502 LAB,34253,W,3/9/2022,3/9/2022,7:15 PM,8:55 PM,ZACH 130,Le Graverend
202211 (CS Spring)  ,AERO 214/502 LEC,34253,TR,1/18/2022,5/10/2022,11:10 AM,12:25 PM,ZACH 342,Le Graverend
202211 (CS Spring)  ,AERO 214/503 LAB,34254,,1/18/2022,5/10/2022,,,,Le Graverend
202211 (CS Spring)  ,AERO 214/503 LAB,34254,R,3/10/2022,3/10/2022,7:15 PM,8:55 PM,ZACH 130,Le Graverend
202211 (CS Spring)  ,AERO 214/503 LAB,34254,R,4/14/2022,4/14/2022,7:15 PM,8:55 PM,ZACH 130,Le Graverend
202211 (CS Spring)  ,AERO 214/503 LAB,34254,R,2/10/2022,2/10/2022,7:15 PM,8:55 PM,ZACH 130,Le Graverend
202211 (CS Spring)  ,AERO 214/503 LEC,34254,TR,1/18/2022,5/10/2022,11:10 AM,12:25 PM,ZACH 342,Le Graverend
202211 (CS Spring)  ,AERO 214/504 LAB,41796,,1/18/2022,5/10/2022,,,,Le Graverend
202211 (CS Spring)  ,AERO 214/504 LAB,41796,M,4/18/2022,4/18/2022,7:15 PM,8:55 PM,ZACH 130,Le Graverend
202211 (CS Spring)  ,AERO 214/504 LAB,41796,M,3/21/2022,3/21/2022,7:15 PM,8:55 PM,ZACH 130,Le Graverend
202211 (CS Spring)  ,AERO 214/504 LAB,41796,M,2/14/2022,2/14/2022,7:15 PM,8:55 PM,ZACH 130,Le Graverend
202211 (CS Spring)  ,AERO 214/504 LEC,41796,TR,1/18/2022,5/10/2022,11:10 AM,12:25 PM,ZACH 342,Le Graverend
202211 (CS Spring)  ,AERO 214/505 LAB,42437,,1/18/2022,5/10/2022,,,,Le Graverend
202211 (CS Spring)  ,AERO 214/505 LAB,42437,T,2/15/2022,2/15/2022,7:15 PM,8:55 PM,ZACH 130,Le Graverend
202211 (CS Spring)  ,AERO 214/505 LAB,42437,T,3/22/2022,3/22/2022,7:15 PM,8:55 PM,ZACH 130,Le Graverend
202211 (CS Spring)  ,AERO 214/505 LAB,42437,T,4/19/2022,4/19/2022,7:15 PM,8:55 PM,ZACH 130,Le Graverend
202211 (CS Spring)  ,AERO 214/505 LEC,42437,TR,1/18/2022,5/10/2022,3:55 PM,5:10 PM,ZACH 342,Le Graverend
202211 (CS Spring)  ,AERO 214/506 LAB,42438,,1/18/2022,5/10/2022,,,,Le Graverend
202211 (CS Spring)  ,AERO 214/506 LAB,42438,W,4/20/2022,4/20/2022,7:15 PM,8:55 PM,ZACH 130,Le Graverend
202211 (CS Spring)  ,AERO 214/506 LAB,42438,W,2/16/2022,2/16/2022,7:15 PM,8:55 PM,ZACH 130,Le Graverend
202211 (CS Spring)  ,AERO 214/506 LAB,42438,W,3/23/2022,3/23/2022,7:15 PM,8:55 PM,ZACH 130,Le Graverend
202211 (CS Spring)  ,AERO 214/506 LEC,42438,TR,1/18/2022,5/10/2022,3:55 PM,5:10 PM,ZACH 342,Le Graverend
202211 (CS Spring)  ,AERO 214/507 LAB,42439,R,2/17/2022,2/17/2022,7:15 PM,8:55 PM,ZACH 130,Le Graverend
202211 (CS Spring)  ,AERO 214/507 LAB,42439,R,4/21/2022,4/21/2022,7:15 PM,8:55 PM,ZACH 130,Le Graverend
202211 (CS Spring)  ,AERO 214/507 LAB,42439,R,3/24/2022,3/24/2022,7:15 PM,8:55 PM,ZACH 130,Le Graverend
202211 (CS Spring)  ,AERO 214/507 LEC,42439,TR,1/18/2022,5/10/2022,3:55 PM,5:10 PM,ZACH 342,Le Graverend
202211 (CS Spring)  ,AERO 214/508 LAB,42862,,1/18/2022,5/10/2022,,,,Naraghi
202211 (CS Spring)  ,AERO 214/508 LAB,42862,M,2/21/2022,2/21/2022,7:15 PM,8:55 PM,ZACH 130,Naraghi
202211 (CS Spring)  ,AERO 214/508 LAB,42862,M,3/28/2022,3/28/2022,7:15 PM,8:55 PM,ZACH 130,Naraghi
202211 (CS Spring)  ,AERO 214/508 LAB,42862,M,4/25/2022,4/25/2022,7:15 PM,8:55 PM,ZACH 130,Naraghi
202211 (CS Spring)  ,AERO 214/508 LEC,42862,MWF,1/18/2022,5/10/2022,9:10 AM,10:00 AM,ZACH 362,Naraghi
202211 (CS Spring)  ,AERO 214/509 LAB,42863,,1/18/2022,5/10/2022,,,,Naraghi
202211 (CS Spring)  ,AERO 214/509 LAB,42863,T,3/29/2022,3/29/2022,7:15 PM,8:55 PM,ZACH 130,Naraghi
202211 (CS Spring)  ,AERO 214/509 LAB,42863,T,4/26/2022,4/26/2022,7:15 PM,8:55 PM,ZACH 130,Naraghi
202211 (CS Spring)  ,AERO 214/509 LAB,42863,T,2/22/2022,2/22/2022,7:15 PM,8:55 PM,ZACH 130,Naraghi
202211 (CS Spring)  ,AERO 214/509 LEC,42863,MWF,1/18/2022,5/10/2022,9:10 AM,10:00 AM,ZACH 362,Naraghi
202211 (CS Spring)  ,AERO 214/510 LAB,42864,,1/18/2022,5/10/2022,,,,Naraghi
202211 (CS Spring)  ,AERO 214/510 LAB,42864,W,3/30/2022,3/30/2022,7:15 PM,8:55 PM,ZACH 130,Naraghi
202211 (CS Spring)  ,AERO 214/510 LAB,42864,W,4/27/2022,4/27/2022,7:15 PM,8:55 PM,ZACH 130,Naraghi
202211 (CS Spring)  ,AERO 214/510 LAB,42864,W,2/23/2022,2/23/2022,7:15 PM,8:55 PM,ZACH 130,Naraghi
202211 (CS Spring)  ,AERO 214/510 LEC,42864,MWF,1/18/2022,5/10/2022,9:10 AM,10:00 AM,ZACH 362,Naraghi
202211 (CS Spring)  ,AERO 214/511 LAB,44501,R,4/28/2022,4/28/2022,7:15 PM,8:55 PM,ZACH 130,Le Graverend
202211 (CS Spring)  ,AERO 214/511 LAB,44501,R,2/24/2022,2/24/2022,7:15 PM,8:55 PM,ZACH 130,Le Graverend
202211 (CS Spring)  ,AERO 214/511 LAB,44501,R,3/31/2022,3/31/2022,7:15 PM,8:55 PM,ZACH 130,Le Graverend
202211 (CS Spring)  ,AERO 214/511 LEC,44501,TR,1/18/2022,5/10/2022,3:55 PM,5:10 PM,ZACH 342,Le Graverend
202211 (CS Spring)  ,AERO 214/512 LAB,44502,T,3/8/2022,3/8/2022,5:15 PM,7:00 PM,ZACH 130,Le Graverend
202211 (CS Spring)  ,AERO 214/512 LAB,44502,T,4/12/2022,4/12/2022,5:15 PM,7:00 PM,ZACH 130,Le Graverend
202211 (CS Spring)  ,AERO 214/512 LAB,44502,T,2/8/2022,2/8/2022,5:15 PM,7:00 PM,ZACH 130,Le Graverend
202211 (CS Spring)  ,AERO 214/512 LEC,44502,TR,1/18/2022,5/10/2022,3:55 PM,5:10 PM,ZACH 342,Le Graverend
202211 (CS Spring)  ,AERO 222/200 EXAM,37981,M,2/21/2022,2/21/2022,7:00 PM,9:00 PM,ZACH 341,Whitcomb
202211 (CS Spring)  ,AERO 222/200 EXAM,37981,M,4/11/2022,4/11/2022,7:00 PM,9:00 PM,ZACH 341,Whitcomb
202211 (CS Spring)  ,AERO 222/200 LAB,37981,W,1/18/2022,5/10/2022,1:50 PM,3:30 PM,HRBB 627,Whitcomb
202211 (CS Spring)  ,AERO 222/200 LEC,37981,TR,1/18/2022,5/10/2022,2:20 PM,3:35 PM,HRBB 131,Whitcomb
202211 (CS Spring)  ,AERO 222/500 EXAM,37977,M,4/11/2022,4/11/2022,7:00 PM,9:00 PM,ZACH 341,Whitcomb
202211 (CS Spring)  ,AERO 222/500 EXAM,37977,M,2/21/2022,2/21/2022,7:00 PM,9:00 PM,ZACH 341,Whitcomb
202211 (CS Spring)  ,AERO 222/500 LAB,37977,W,1/18/2022,5/10/2022,10:20 AM,12:00 PM,HRBB 627,Whitcomb
202211 (CS Spring)  ,AERO 222/500 LEC,37977,TR,1/18/2022,5/10/2022,2:20 PM,3:35 PM,HRBB 131,Whitcomb
202211 (CS Spring)  ,AERO 222/501 EXAM,37978,M,4/11/2022,4/11/2022,7:00 PM,9:00 PM,ZACH 341,Whitcomb
202211 (CS Spring)  ,AERO 222/501 EXAM,37978,M,2/21/2022,2/21/2022,7:00 PM,9:00 PM,ZACH 341,Whitcomb
202211 (CS Spring)  ,AERO 222/501 LAB,37978,F,1/18/2022,5/10/2022,11:30 AM,1:10 PM,HRBB 627,Whitcomb
202211 (CS Spring)  ,AERO 222/501 LEC,37978,TR,1/18/2022,5/10/2022,8:00 AM,9:15 AM,ZACH 342,Whitcomb
202211 (CS Spring)  ,AERO 222/502 EXAM,37979,M,4/11/2022,4/11/2022,7:00 PM,9:00 PM,ZACH 344,Whitcomb
202211 (CS Spring)  ,AERO 222/502 EXAM,37979,M,2/21/2022,2/21/2022,7:00 PM,9:00 PM,ZACH 344,Whitcomb
202211 (CS Spring)  ,AERO 222/502 LAB,37979,F,1/18/2022,5/10/2022,1:50 PM,3:30 PM,HRBB 627,Whitcomb
202211 (CS Spring)  ,AERO 222/502 LEC,37979,TR,1/18/2022,5/10/2022,8:00 AM,9:15 AM,ZACH 342,Whitcomb
202211 (CS Spring)  ,AERO 222/503 EXAM,37980,M,2/21/2022,2/21/2022,7:00 PM,9:00 PM,ZACH 344,Whitcomb
202211 (CS Spring)  ,AERO 222/503 EXAM,37980,M,4/11/2022,4/11/2022,7:00 PM,9:00 PM,ZACH 344,Whitcomb
202211 (CS Spring)  ,AERO 222/503 LAB,37980,F,1/18/2022,5/10/2022,4:10 PM,5:50 PM,HRBB 627,Whitcomb
202211 (CS Spring)  ,AERO 222/503 LEC,37980,TR,1/18/2022,5/10/2022,8:00 AM,9:15 AM,ZACH 342,Whitcomb
202211 (CS Spring)  ,AERO 222/504 EXAM,41797,M,2/21/2022,2/21/2022,7:00 PM,9:00 PM,ZACH 344,Fernandes
202211 (CS Spring)  ,AERO 222/504 EXAM,41797,M,4/11/2022,4/11/2022,7:00 PM,9:00 PM,ZACH 344,Fernandes
202211 (CS Spring)  ,AERO 222/504 LAB,41797,R,1/18/2022,5/10/2022,9:35 AM,11:15 AM,HRBB 627,Fernandes
202211 (CS Spring)  ,AERO 222/504 LEC,41797,MWF,1/18/2022,5/10/2022,3:00 PM,3:50 PM,HRBB 131,Fernandes
202211 (CS Spring)  ,AERO 222/505 EXAM,41865,M,4/11/2022,4/11/2022,7:00 PM,9:00 PM,ZACH 344,Fernandes
202211 (CS Spring)  ,AERO 222/505 EXAM,41865,M,2/21/2022,2/21/2022,7:00 PM,9:00 PM,ZACH 344,Fernandes
202211 (CS Spring)  ,AERO 222/505 LAB,41865,R,1/18/2022,5/10/2022,12:45 PM,2:25 PM,HRBB 627,Fernandes
202211 (CS Spring)  ,AERO 222/505 LEC,41865,MWF,1/18/2022,5/10/2022,3:00 PM,3:50 PM,HRBB 131,Fernandes
202211 (CS Spring)  ,AERO 291/224 RES,45089,,1/18/2022,5/10/2022,,,,Majji
202211 (CS Spring)  ,AERO 299/500 INS,39368,,1/18/2022,5/10/2022,,,,Boyd
202211 (CS Spring)  ,AERO 301/500 EXAM,10051,T,4/12/2022,4/12/2022,7:00 PM,9:00 PM,ZACH 340,White
202211 (CS Spring)  ,AERO 301/500 EXAM,10051,T,2/22/2022,2/22/2022,7:00 PM,9:00 PM,ZACH 340,White
202211 (CS Spring)  ,AERO 301/500 LEC,10051,MWF,1/18/2022,5/10/2022,10:20 AM,11:10 AM,HECC 207,White
202211 (CS Spring)  ,AERO 301/501 EXAM,41795,T,2/22/2022,2/22/2022,7:00 PM,9:00 PM,ZACH 341,Tropina
202211 (CS Spring)  ,AERO 301/501 EXAM,41795,T,4/12/2022,4/12/2022,7:00 PM,9:00 PM,ZACH 341,Tropina
202211 (CS Spring)  ,AERO 301/501 LEC,41795,MWF,1/18/2022,5/10/2022,11:30 AM,12:20 PM,ZACH 340,Tropina
202211 (CS Spring)  ,AERO 303/200 EXAM,10052,T,2/22/2022,2/22/2022,7:00 PM,9:00 PM,ZACH 442,Limbach
202211 (CS Spring)  ,AERO 303/200 EXAM,10052,T,4/12/2022,4/12/2022,7:00 PM,9:00 PM,ZACH 442,Limbach
202211 (CS Spring)  ,AERO 303/200 LEC,10052,MWF,1/18/2022,5/10/2022,10:20 AM,11:10 AM,CHEN 104,Limbach
202211 (CS Spring)  ,AERO 303/500 EXAM,10053,T,2/22/2022,2/22/2022,7:00 PM,9:00 PM,ZACH 442,Limbach
202211 (CS Spring)  ,AERO 303/500 EXAM,10053,T,4/12/2022,4/12/2022,7:00 PM,9:00 PM,ZACH 442,Limbach
202211 (CS Spring)  ,AERO 303/500 LEC,10053,MWF,1/18/2022,5/10/2022,10:20 AM,11:10 AM,CHEN 104,Limbach
202211 (CS Spring)  ,AERO 303/501 EXAM,24366,T,4/12/2022,4/12/2022,7:00 PM,9:00 PM,ZACH 444,Groot
202211 (CS Spring)  ,AERO 303/501 EXAM,24366,T,2/22/2022,2/22/2022,7:00 PM,9:00 PM,ZACH 444,Groot
202211 (CS Spring)  ,AERO 303/501 LEC,24366,MWF,1/18/2022,5/10/2022,9:10 AM,10:00 AM,ZACH 340,Groot
202211 (CS Spring)  ,AERO 304/500 LEC,10054,MWF,1/18/2022,5/10/2022,12:40 PM,1:30 PM,HELD 113,Talreja
202211 (CS Spring)  ,AERO 306/500 LEC,10055,MWF,1/18/2022,5/10/2022,12:40 PM,1:30 PM,HRBB 131,Strouboulis
202211 (CS Spring)  ,AERO 306/501 LEC,24367,MWF,1/18/2022,5/10/2022,1:50 PM,2:40 PM,HECC 209,Hartl
202211 (CS Spring)  ,AERO 307/900 LAB,38410,M,1/18/2022,5/10/2022,4:10 PM,6:40 PM,ZACH 130,Jackson
202211 (CS Spring)  ,AERO 307/900 LEC,38410,T,1/18/2022,5/10/2022,2:20 PM,4:00 PM,CHEN 112,Jackson
202211 (CS Spring)  ,AERO 307/902 LAB,38412,T,1/18/2022,5/10/2022,11:10 AM,1:40 PM,ZACH 130,Jackson
202211 (CS Spring)  ,AERO 307/902 LEC,38412,T,1/18/2022,5/10/2022,2:20 PM,4:00 PM,CHEN 112,Jackson
202211 (CS Spring)  ,AERO 307/903 LAB,38413,R,1/18/2022,5/10/2022,11:10 AM,1:40 PM,ZACH 130,Jackson
202211 (CS Spring)  ,AERO 307/903 LEC,38413,R,1/18/2022,5/10/2022,2:20 PM,4:00 PM,CHEN 112,Jackson
202211 (CS Spring)  ,AERO 307/904 LAB,42440,M,1/18/2022,5/10/2022,10:20 AM,12:50 PM,ZACH 130,Jackson
202211 (CS Spring)  ,AERO 307/904 LEC,42440,R,1/18/2022,5/10/2022,2:20 PM,4:00 PM,CHEN 112,Jackson
202211 (CS Spring)  ,AERO 307/905 LAB,42441,F,1/18/2022,5/10/2022,4:10 PM,6:40 PM,ZACH 130,Jackson
202211 (CS Spring)  ,AERO 307/905 LEC,42441,R,1/18/2022,5/10/2022,2:20 PM,4:00 PM,CHEN 112,Jackson
202211 (CS Spring)  ,AERO 307/906 LAB,42442,W,1/18/2022,5/10/2022,10:20 AM,12:50 PM,ZACH 130,Jackson
202211 (CS Spring)  ,AERO 307/906 LEC,42442,R,1/18/2022,5/10/2022,2:20 PM,4:00 PM,CHEN 112,Jackson
202211 (CS Spring)  ,AERO 310/502 LEC,38432,MWF,1/18/2022,5/10/2022,3:00 PM,3:50 PM,HELD 109,Bhattacharya
202211 (CS Spring)  ,AERO 321/200 EXAM,24368,R,4/14/2022,4/14/2022,7:00 PM,8:15 PM,ZACH 342,Vadali
202211 (CS Spring)  ,AERO 321/200 EXAM,24368,R,2/24/2022,2/24/2022,7:00 PM,8:15 PM,ZACH 342,Vadali
202211 (CS Spring)  ,AERO 321/200 LEC,24368,TR,1/18/2022,5/10/2022,8:00 AM,9:15 AM,CHEN 104,Vadali
202211 (CS Spring)  ,AERO 321/500 EXAM,21048,R,4/14/2022,4/14/2022,7:00 PM,8:15 PM,ZACH 344,Vadali
202211 (CS Spring)  ,AERO 321/500 EXAM,21048,R,2/24/2022,2/24/2022,7:00 PM,8:15 PM,ZACH 344,Vadali
202211 (CS Spring)  ,AERO 321/500 LEC,21048,TR,1/18/2022,5/10/2022,8:00 AM,9:15 AM,CHEN 104,Vadali
202211 (CS Spring)  ,AERO 321/501 EXAM,30562,R,4/14/2022,4/14/2022,7:00 PM,8:15 PM,ZACH 344,Vadali
202211 (CS Spring)  ,AERO 321/501 EXAM,30562,R,2/24/2022,2/24/2022,7:00 PM,8:15 PM,ZACH 344,Vadali
202211 (CS Spring)  ,AERO 321/501 LEC,30562,TR,1/18/2022,5/10/2022,9:35 AM,10:50 AM,ZACH 342,Vadali
202211 (CS Spring)  ,AERO 351/500 EXAM,10057,W,3/23/2022,3/23/2022,6:00 PM,8:00 PM,ZACH 210,Cizmas
202211 (CS Spring)  ,AERO 351/500 EXAM,10057,W,2/23/2022,2/23/2022,6:00 PM,8:00 PM,ZACH 210,Cizmas
202211 (CS Spring)  ,AERO 351/500 LEC,10057,MWF,1/18/2022,5/10/2022,8:00 AM,8:50 AM,ZACH 210,Cizmas
202211 (CS Spring)  ,AERO 351/501 EXAM,24632,W,2/23/2022,2/23/2022,6:00 PM,8:00 PM,ZACH 218,Cizmas
202211 (CS Spring)  ,AERO 351/501 EXAM,24632,W,3/23/2022,3/23/2022,6:00 PM,8:00 PM,ZACH 218,Cizmas
202211 (CS Spring)  ,AERO 351/501 LEC,24632,MWF,1/18/2022,5/10/2022,9:10 AM,10:00 AM,HRBB 131,Cizmas
202211 (CS Spring)  ,AERO 401/930 LAB,43183,TR,1/18/2022,5/10/2022,11:10 AM,12:25 PM,HRBB 131,Worsham
202211 (CS Spring)  ,AERO 401/930 LEC,43183,MWF,1/18/2022,5/10/2022,11:30 AM,12:20 PM,HECC 204,Worsham
202211 (CS Spring)  ,AERO 402/500 LAB,30564,MW,1/18/2022,5/10/2022,6:00 PM,6:50 PM,,Hartl
202211 (CS Spring)  ,AERO 402/500 LAB,30564,TR,1/18/2022,5/10/2022,11:10 AM,12:25 PM,ETB 1035,Hartl
202211 (CS Spring)  ,AERO 402/501 LAB,10058,MWF,1/18/2022,5/10/2022,11:30 AM,12:20 PM,ZACH 260,Selva Valero
202211 (CS Spring)  ,AERO 402/501 LAB,10058,TR,1/18/2022,5/10/2022,11:10 AM,12:25 PM,ZACH 260,Selva Valero
202211 (CS Spring)  ,AERO 402/502 LAB,10059,TR,1/18/2022,5/10/2022,3:55 PM,5:10 PM,ETB 1020,Worsham
202211 (CS Spring)  ,AERO 402/502 LAB,10059,MW,1/18/2022,5/10/2022,4:10 PM,5:25 PM,ZACH 244,Worsham
202211 (CS Spring)  ,AERO 402/503 LAB,42561,TR,1/18/2022,5/10/2022,11:10 AM,12:25 PM,ZACH 362,Dunbar
202211 (CS Spring)  ,AERO 402/503 LAB,42561,MW,1/18/2022,5/10/2022,4:10 PM,5:25 PM,ZACH 362,Dunbar
202211 (CS Spring)  ,AERO 402/504 LAB,38147,MW,1/18/2022,5/10/2022,11:30 AM,12:20 PM,HRBB 204,Diaz Artiles
202211 (CS Spring)  ,AERO 402/504 LAB,38147,TR,1/18/2022,5/10/2022,11:10 AM,12:25 PM,HRBB 204,Diaz Artiles
202211 (CS Spring)  ,AERO 402/505 LAB,42562,TR,1/18/2022,5/10/2022,3:55 PM,5:10 PM,ZACH 362,Valasek
202211 (CS Spring)  ,AERO 402/505 LAB,42562,MF,1/18/2022,5/10/2022,11:00 AM,12:30 PM,HRBB 126,Valasek
202211 (CS Spring)  ,AERO 402/506 LAB,41787,MWF,1/18/2022,5/10/2022,11:30 AM,12:20 PM,ZACH 362,Bowersox
202211 (CS Spring)  ,AERO 402/506 LAB,41787,MW,1/18/2022,5/10/2022,4:10 PM,5:00 PM,,Bowersox
202211 (CS Spring)  ,AERO 402/507 LAB,41788,TR,1/18/2022,5/10/2022,11:10 AM,12:25 PM,,Shryock
202211 (CS Spring)  ,AERO 402/507 LAB,41788,W,1/18/2022,5/10/2022,3:00 PM,5:50 PM,,Shryock
202211 (CS Spring)  ,AERO 404/500 LEC,41791,MWF,1/18/2022,5/10/2022,9:10 AM,10:00 AM,ZACH 260,Talreja
202211 (CS Spring)  ,AERO 405/500 LEC,41789,TR,1/18/2022,5/10/2022,12:45 PM,2:00 PM,HRBB 131,Hartl
202211 (CS Spring)  ,AERO 413/500 LEC,27421,TR,1/18/2022,5/10/2022,8:00 AM,9:15 AM,HELD 105,Wong
202211 (CS Spring)  ,AERO 415/500 LEC,41793,MWF,1/18/2022,5/10/2022,12:40 PM,1:30 PM,AIEN M309,Cizmas
202211 (CS Spring)  ,AERO 420/500 LEC,43661,MWF,1/18/2022,5/10/2022,3:00 PM,3:50 PM,,Strganac
202211 (CS Spring)  ,AERO 422/501 LEC,38415,MWF,1/18/2022,5/10/2022,12:40 PM,1:30 PM,HELD 109,DeMars
202211 (CS Spring)  ,AERO 423/200 LEC,24812,TR,1/18/2022,5/10/2022,12:45 PM,2:00 PM,ZACH 342,Mortari
202211 (CS Spring)  ,AERO 423/500 LEC,21686,TR,1/18/2022,5/10/2022,12:45 PM,2:00 PM,ZACH 342,Mortari
202211 (CS Spring)  ,AERO 425/500 LAB,42229,TR,1/18/2022,5/10/2022,8:00 AM,9:15 AM,HRBB 131,Valasek
202211 (CS Spring)  ,AERO 425/500 LEC,42229,MW,1/18/2022,5/10/2022,8:00 AM,8:50 AM,HRBB 131,Valasek
202211 (CS Spring)  ,AERO 430/500 LEC,24734,TR,1/18/2022,5/10/2022,9:35 AM,10:50 AM,HRBB 131,Strouboulis
202211 (CS Spring)  ,AERO 451/200 LEC,44955,TR,1/18/2022,5/10/2022,2:20 PM,3:35 PM,ZACH 342,Chamitoff
202211 (CS Spring)  ,AERO 451/500 LEC,38420,TR,1/18/2022,5/10/2022,2:20 PM,3:35 PM,ZACH 342,Chamitoff
202211 (CS Spring)  ,AERO 452/200 EXAM,24814,M,2/28/2022,2/28/2022,6:00 PM,8:00 PM,,Donzis
202211 (CS Spring)  ,AERO 452/200 EXAM,24814,W,4/6/2022,4/6/2022,6:00 PM,8:00 PM,,Donzis
202211 (CS Spring)  ,AERO 452/200 LEC,24814,MWF,1/18/2022,5/10/2022,1:50 PM,2:40 PM,CHEN 104,Donzis
202211 (CS Spring)  ,AERO 452/500 EXAM,41794,M,2/28/2022,2/28/2022,6:00 PM,8:00 PM,,Donzis
202211 (CS Spring)  ,AERO 452/500 EXAM,41794,W,4/6/2022,4/6/2022,6:00 PM,8:00 PM,,Donzis
202211 (CS Spring)  ,AERO 452/500 LEC,41794,MWF,1/18/2022,5/10/2022,1:50 PM,2:40 PM,CHEN 104,Donzis
202211 (CS Spring)  ,AERO 452/501 EXAM,38418,M,2/28/2022,2/28/2022,6:00 PM,8:00 PM,,Hutchinson
202211 (CS Spring)  ,AERO 452/501 EXAM,38418,W,4/6/2022,4/6/2022,6:00 PM,8:00 PM,,Hutchinson
202211 (CS Spring)  ,AERO 452/501 LEC,38418,MWF,1/18/2022,5/10/2022,3:00 PM,3:50 PM,ZACH 310,Hutchinson
